userId,vehicleId,schemaId,userMessageId,useCaseIds,name,value,timestamp,containerMsgId,orderId,containerId,containerMsgCount,date_id,inserttime,timestamp_to_datetime
3c7f4fe1-5394-4882-95d4-b877011f9fcc,f124de56bd384e719adb7dd8817d42d7,Schema-bf5e066f-c736-469e-b747-2c836a788b4e,3ffeaaad-ef03-4b2c-880b-e05d98d38e4f,"[""UseCase-059d1ad9-8049-44d7-bbd8-4e9b9171bb3f""]",LWI_VZ_Lenkradw_Geschw,positiv_links_von_der_Nullstellung,1704254277,1,da6f5d86-07d0-4fc6-9167-9458144f1120,e1b221a4-8c0b-4dff-a773-a6e6136b924d,1,2024-01-03,2024-01-04 10:31:46,2024-01-03 11:57:57
3c7f4fe1-5394-4882-95d4-b877011f9fcc,f124de56bd384e719adb7dd8817d42d7,Schema-bf5e066f-c736-469e-b747-2c836a788b4e,d947227a-1547-4d21-8f90-94e1a8044bdc,"[""UseCase-059d1ad9-8049-44d7-bbd8-4e9b9171bb3f""]",ACC_FoD_Status,Funktion_aktiv,1704254277,1,da6f5d86-07d0-4fc6-9167-9458144f1120,4ad9535f-0cf6-4edf-b73a-f263c2e4d27f,1,2024-01-03,2024-01-04 10:31:46,2024-01-03 11:57:57
3c7f4fe1-5394-4882-95d4-b877011f9fcc,f124de56bd384e719adb7dd8817d42d7,Schema-bf5e066f-c736-469e-b747-2c836a788b4e,42ccefb1-90e2-4d84-9db1-059d33af742f,"[""UseCase-059d1ad9-8049-44d7-bbd8-4e9b9171bb3f""]",Speed displayed,CAE=,1704254271,1,da6f5d86-07d0-4fc6-9167-9458144f1120,15df2cec-1956-42b1-81d9-dcd02a546517,1,2024-01-03,2024-01-04 10:31:46,2024-01-03 11:57:51
3c7f4fe1-5394-4882-95d4-b877011f9fcc,f124de56bd384e719adb7dd8817d42d7,Schema-bf5e066f-c736-469e-b747-2c836a788b4e,4fb6be7f-7bdb-4c39-b57f-9c0e8023b88c,"[""UseCase-059d1ad9-8049-44d7-bbd8-4e9b9171bb3f""]",LWI_VZ_Lenkradwinkel,negativ,1704273913,1,da6f5d86-07d0-4fc6-9167-9458144f1120,01c95e1c-3f61-4aaa-843a-5f31db3ae4f0,1,2024-01-03,2024-01-04 10:31:46,2024-01-03 17:25:13
3c7f4fe1-5394-4882-95d4-b877011f9fcc,f124de56bd384e719adb7dd8817d42d7,Schema-bf5e066f-c736-469e-b747-2c836a788b4e,50d3244e-ca9f-424f-b7c0-71fbf3b649ac,"[""UseCase-059d1ad9-8049-44d7-bbd8-4e9b9171bb3f""]",LWI_Lenkradw_Geschw,0,1704273913,1,da6f5d86-07d0-4fc6-9167-9458144f1120,38676e1c-ad06-4175-b6c4-2643ecd90de1,1,2024-01-03,2024-01-04 10:31:46,2024-01-03 17:25:13
3c7f4fe1-5394-4882-95d4-b877011f9fcc,f124de56bd384e719adb7dd8817d42d7,Schema-bf5e066f-c736-469e-b747-2c836a788b4e,a482ffa9-83d9-4aae-8f59-3e224aa6faed,"[""UseCase-059d1ad9-8049-44d7-bbd8-4e9b9171bb3f""]",ACC_FoD_Status,Funktion_aktiv,1704273913,1,da6f5d86-07d0-4fc6-9167-9458144f1120,1f0c54c8-cf2e-4435-ae3d-aa38487a4ff2,1,2024-01-03,2024-01-04 10:31:46,2024-01-03 17:25:13
3c7f4fe1-5394-4882-95d4-b877011f9fcc,f124de56bd384e719adb7dd8817d42d7,Schema-bf5e066f-c736-469e-b747-2c836a788b4e,b85f562b-2fb3-4f04-9aa8-f433d849eb68,"[""UseCase-059d1ad9-8049-44d7-bbd8-4e9b9171bb3f""]",ACC_FoD_Status,Funktion_aktiv,1704254277,1,da6f5d86-07d0-4fc6-9167-9458144f1120,d466fc85-e787-42f2-8e33-523a566d62c5,1,2024-01-03,2024-01-04 10:31:46,2024-01-03 11:57:57
3c7f4fe1-5394-4882-95d4-b877011f9fcc,f124de56bd384e719adb7dd8817d42d7,Schema-bf5e066f-c736-469e-b747-2c836a788b4e,0eba8640-9d8c-4b2d-a200-6950ef44c73a,"[""UseCase-059d1ad9-8049-44d7-bbd8-4e9b9171bb3f""]",ESP_Laengsbeschl,0.125,1704254277,1,da6f5d86-07d0-4fc6-9167-9458144f1120,360e5023-d1ca-4a8f-b3e5-890c1bc0f33f,1,2024-01-03,2024-01-04 10:31:46,2024-01-03 11:57:57
3c7f4fe1-5394-4882-95d4-b877011f9fcc,f124de56bd384e719adb7dd8817d42d7,Schema-bf5e066f-c736-469e-b747-2c836a788b4e,804db48e-db73-4e13-a404-cc2926527d79,"[""UseCase-059d1ad9-8049-44d7-bbd8-4e9b9171bb3f""]",LWI_VZ_Lenkradwinkel,negativ,1704254277,1,da6f5d86-07d0-4fc6-9167-9458144f1120,fec9c046-9962-4173-af36-d1285e7ccb5f,1,2024-01-03,2024-01-04 10:31:46,2024-01-03 11:57:57
3c7f4fe1-5394-4882-95d4-b877011f9fcc,f124de56bd384e719adb7dd8817d42d7,Schema-bf5e066f-c736-469e-b747-2c836a788b4e,f5b6a8e4-d697-49b3-8e4e-9d7b5324554c,"[""UseCase-059d1ad9-8049-44d7-bbd8-4e9b9171bb3f""]",LWI_Lenkradw_Geschw,0,1704254277,1,da6f5d86-07d0-4fc6-9167-9458144f1120,e56c23d1-53b9-41ac-925a-ddec99e42bc6,1,2024-01-03,2024-01-04 10:31:46,2024-01-03 11:57:57
3c7f4fe1-5394-4882-95d4-b877011f9fcc,f124de56bd384e719adb7dd8817d42d7,Schema-bf5e066f-c736-469e-b747-2c836a788b4e,3436c514-e099-49ac-a224-784db6ad521c,"[""UseCase-059d1ad9-8049-44d7-bbd8-4e9b9171bb3f""]",ESP_Laengsbeschl,-15,1704273913,1,da6f5d86-07d0-4fc6-9167-9458144f1120,495a8c88-6b80-446e-a5ea-e7df654d75a1,1,2024-01-03,2024-01-04 10:31:46,2024-01-03 17:25:13
3c7f4fe1-5394-4882-95d4-b877011f9fcc,f124de56bd384e719adb7dd8817d42d7,Schema-bf5e066f-c736-469e-b747-2c836a788b4e,7880380a-45dc-4cd3-9362-af6bb21a4d1e,"[""UseCase-059d1ad9-8049-44d7-bbd8-4e9b9171bb3f""]",LWI_Lenkradwinkel,5.1000000000000005,1704273913,1,da6f5d86-07d0-4fc6-9167-9458144f1120,8109e795-54c3-4e8d-b3f6-a0271763a35d,1,2024-01-03,2024-01-04 10:31:46,2024-01-03 17:25:13
3c7f4fe1-5394-4882-95d4-b877011f9fcc,f124de56bd384e719adb7dd8817d42d7,Schema-bf5e066f-c736-469e-b747-2c836a788b4e,e0b8de8d-897c-4600-9c9b-9d73d72d68c4,"[""UseCase-059d1ad9-8049-44d7-bbd8-4e9b9171bb3f""]",LWI_VZ_Lenkradw_Geschw,positiv_links_von_der_Nullstellung,1704273913,1,da6f5d86-07d0-4fc6-9167-9458144f1120,b10b3836-a8eb-4c3c-9ff3-cd935b30f341,1,2024-01-03,2024-01-04 10:31:46,2024-01-03 17:25:13
3c7f4fe1-5394-4882-95d4-b877011f9fcc,f124de56bd384e719adb7dd8817d42d7,Schema-bf5e066f-c736-469e-b747-2c836a788b4e,97e76511-b422-469d-8b1b-cf1b84151637,"[""UseCase-059d1ad9-8049-44d7-bbd8-4e9b9171bb3f""]",BV1_FS_0_Haltelinie_Gierwinkel,-3.000000026176508E-9,1704254277,1,da6f5d86-07d0-4fc6-9167-9458144f1120,8ca880f6-bdc8-4d7d-af5b-c3d5b9a67ba1,1,2024-01-03,2024-01-04 10:31:46,2024-01-03 11:57:57
3c7f4fe1-5394-4882-95d4-b877011f9fcc,f124de56bd384e719adb7dd8817d42d7,Schema-bf5e066f-c736-469e-b747-2c836a788b4e,dee7f83b-1413-4b2c-a25e-0524ec7e8ce1,"[""UseCase-059d1ad9-8049-44d7-bbd8-4e9b9171bb3f""]",ESP_Querbeschleunigung,0,1704254277,1,da6f5d86-07d0-4fc6-9167-9458144f1120,3898808b-cb56-4414-8b1a-722044efeb54,1,2024-01-03,2024-01-04 10:31:46,2024-01-03 11:57:57
3c7f4fe1-5394-4882-95d4-b877011f9fcc,f124de56bd384e719adb7dd8817d42d7,Schema-bf5e066f-c736-469e-b747-2c836a788b4e,1b80bcb4-5d38-41e2-97dd-b70b9f397f5c,"[""UseCase-059d1ad9-8049-44d7-bbd8-4e9b9171bb3f""]",LWI_Lenkradwinkel,9.200000000000001,1704254277,1,da6f5d86-07d0-4fc6-9167-9458144f1120,bdb97780-7c51-41c9-86a9-ac1d412002bc,1,2024-01-03,2024-01-04 10:31:46,2024-01-03 11:57:57
3c7f4fe1-5394-4882-95d4-b877011f9fcc,f124de56bd384e719adb7dd8817d42d7,Schema-bf5e066f-c736-469e-b747-2c836a788b4e,565e970d-a4bf-43d9-ad62-9b3e63f93ad2,"[""UseCase-059d1ad9-8049-44d7-bbd8-4e9b9171bb3f""]",ESP_Querbeschleunigung,-0.76,1704273913,1,da6f5d86-07d0-4fc6-9167-9458144f1120,4b7b7929-5110-487f-8f36-edadb9a13bd9,1,2024-01-03,2024-01-04 10:31:46,2024-01-03 17:25:13
3c7f4fe1-5394-4882-95d4-b877011f9fcc,f124de56bd384e719adb7dd8817d42d7,Schema-bf5e066f-c736-469e-b747-2c836a788b4e,8955bf21-69a1-43a6-8442-fae1d5b3479e,"[""UseCase-059d1ad9-8049-44d7-bbd8-4e9b9171bb3f""]",ACC_FoD_Status,Funktion_aktiv,1704273913,1,da6f5d86-07d0-4fc6-9167-9458144f1120,149ff096-c58e-4100-8335-89afb2116e74,1,2024-01-03,2024-01-04 10:31:46,2024-01-03 17:25:13
3c7f4fe1-5394-4882-95d4-b877011f9fcc,f124de56bd384e719adb7dd8817d42d7,Schema-bf5e066f-c736-469e-b747-2c836a788b4e,2f70e61f-2ae9-4e23-90bb-5d515a462f50,"[""UseCase-059d1ad9-8049-44d7-bbd8-4e9b9171bb3f""]",Speed displayed,CAE=,1704273936,1,da6f5d86-07d0-4fc6-9167-9458144f1120,108e66b6-ec8f-41a7-9a13-826465714466,1,2024-01-03,2024-01-04 10:31:46,2024-01-03 17:25:36
