userId,vehicleId,schemaId,userMessageId,useCaseIds,name,value,timestamp,containerMsgId,orderId,containerId,containerMsgCount,inserttime,timestamp_to_datetime,date_id
3c7f4fe1-5394-4882-95d4-b877011f9fcc,f124de56bd384e719adb7dd8817d42d7,Schema-bf5e066f-c736-469e-b747-2c836a788b4e,caf7e1f9-1fbf-497a-9441-be2353c7e61e,['UseCase-059d1ad9-8049-44d7-bbd8-4e9b9171bb3f'],AB_Front_Crash,kein_Front_Crash,1702271967845,59,22f1d484-b85d-4fb3-ac0d-355d1216b3e6,f4a03b7a-5d3e-46ac-b4f5-b282f00302a3,60,2023-12-19 18:54:04,2023-12-11 13:19:27,2023-12-19
3c7f4fe1-5394-4882-95d4-b877011f9fcc,f124de56bd384e719adb7dd8817d42d7,Schema-bf5e066f-c736-469e-b747-2c836a788b4e,caf7e1f9-1fbf-497a-9441-be2353c7e61e,['UseCase-059d1ad9-8049-44d7-bbd8-4e9b9171bb3f'],AB_MKB_gueltig,Multikollisionsbremsung_nicht_freigeschaltet,1702271967845,52,22f1d484-b85d-4fb3-ac0d-355d1216b3e6,f4a03b7a-5d3e-46ac-b4f5-b282f00302a3,60,2023-12-19 18:54:04,2023-12-11 13:19:27,2023-12-19
3c7f4fe1-5394-4882-95d4-b877011f9fcc,f124de56bd384e719adb7dd8817d42d7,Schema-bf5e066f-c736-469e-b747-2c836a788b4e,caf7e1f9-1fbf-497a-9441-be2353c7e61e,['UseCase-059d1ad9-8049-44d7-bbd8-4e9b9171bb3f'],BCM_Bremsbelag_Sensor_NAR,OK,1702271967845,21,22f1d484-b85d-4fb3-ac0d-355d1216b3e6,f4a03b7a-5d3e-46ac-b4f5-b282f00302a3,60,2023-12-19 18:54:04,2023-12-11 13:19:27,2023-12-19
3c7f4fe1-5394-4882-95d4-b877011f9fcc,f124de56bd384e719adb7dd8817d42d7,Schema-bf5e066f-c736-469e-b747-2c836a788b4e,caf7e1f9-1fbf-497a-9441-be2353c7e61e,['UseCase-059d1ad9-8049-44d7-bbd8-4e9b9171bb3f'],AB_RGS_Anst,deaktiviert,1702271967755,40,22f1d484-b85d-4fb3-ac0d-355d1216b3e6,f4a03b7a-5d3e-46ac-b4f5-b282f00302a3,60,2023-12-19 18:54:04,2023-12-11 13:19:27,2023-12-19
3c7f4fe1-5394-4882-95d4-b877011f9fcc,f124de56bd384e719adb7dd8817d42d7,Schema-bf5e066f-c736-469e-b747-2c836a788b4e,caf7e1f9-1fbf-497a-9441-be2353c7e61e,['UseCase-059d1ad9-8049-44d7-bbd8-4e9b9171bb3f'],AB_EDR_Trigger,No_Event,1702271967743,2,22f1d484-b85d-4fb3-ac0d-355d1216b3e6,f4a03b7a-5d3e-46ac-b4f5-b282f00302a3,60,2023-12-19 18:54:04,2023-12-11 13:19:27,2023-12-19
3c7f4fe1-5394-4882-95d4-b877011f9fcc,f124de56bd384e719adb7dd8817d42d7,Schema-bf5e066f-c736-469e-b747-2c836a788b4e,caf7e1f9-1fbf-497a-9441-be2353c7e61e,['UseCase-059d1ad9-8049-44d7-bbd8-4e9b9171bb3f'],AB_Deaktivierung_HV,keine_Deaktivierung,1702271967743,28,22f1d484-b85d-4fb3-ac0d-355d1216b3e6,f4a03b7a-5d3e-46ac-b4f5-b282f00302a3,60,2023-12-19 18:54:04,2023-12-11 13:19:27,2023-12-19
3c7f4fe1-5394-4882-95d4-b877011f9fcc,f124de56bd384e719adb7dd8817d42d7,Schema-bf5e066f-c736-469e-b747-2c836a788b4e,caf7e1f9-1fbf-497a-9441-be2353c7e61e,['UseCase-059d1ad9-8049-44d7-bbd8-4e9b9171bb3f'],AB_EDR_Trigger,No_Event,1702271967838,10,22f1d484-b85d-4fb3-ac0d-355d1216b3e6,f4a03b7a-5d3e-46ac-b4f5-b282f00302a3,60,2023-12-19 18:54:04,2023-12-11 13:19:27,2023-12-19
3c7f4fe1-5394-4882-95d4-b877011f9fcc,f124de56bd384e719adb7dd8817d42d7,Schema-bf5e066f-c736-469e-b747-2c836a788b4e,caf7e1f9-1fbf-497a-9441-be2353c7e61e,['UseCase-059d1ad9-8049-44d7-bbd8-4e9b9171bb3f'],AB_EDR_Trigger,No_Event,1702271967845,23,22f1d484-b85d-4fb3-ac0d-355d1216b3e6,f4a03b7a-5d3e-46ac-b4f5-b282f00302a3,60,2023-12-19 18:54:04,2023-12-11 13:19:27,2023-12-19
3c7f4fe1-5394-4882-95d4-b877011f9fcc,f124de56bd384e719adb7dd8817d42d7,Schema-bf5e066f-c736-469e-b747-2c836a788b4e,caf7e1f9-1fbf-497a-9441-be2353c7e61e,['UseCase-059d1ad9-8049-44d7-bbd8-4e9b9171bb3f'],ACC_Blindheit_erkannt,keine_Blindheit_erkannt,1702271967845,43,22f1d484-b85d-4fb3-ac0d-355d1216b3e6,f4a03b7a-5d3e-46ac-b4f5-b282f00302a3,60,2023-12-19 18:54:04,2023-12-11 13:19:27,2023-12-19
3c7f4fe1-5394-4882-95d4-b877011f9fcc,f124de56bd384e719adb7dd8817d42d7,Schema-bf5e066f-c736-469e-b747-2c836a788b4e,caf7e1f9-1fbf-497a-9441-be2353c7e61e,['UseCase-059d1ad9-8049-44d7-bbd8-4e9b9171bb3f'],AB_Anprall_FGS,kein_Anprall,1702271967845,57,22f1d484-b85d-4fb3-ac0d-355d1216b3e6,f4a03b7a-5d3e-46ac-b4f5-b282f00302a3,60,2023-12-19 18:54:04,2023-12-11 13:19:27,2023-12-19
